forestfireid,countryid,elementid,itemid,fireyear,burntarea
18109,238,7246,6760,2010,0
18110,238,7246,6760,2011,0
18111,238,7246,6760,2012,517.1248
18112,238,7246,6760,2013,0
18113,238,7246,6760,2014,0
18114,238,7246,6760,2015,0
18115,238,7246,6760,2016,0
18116,238,7246,6760,2017,0
18117,238,7246,6760,2018,0
18118,238,7246,6760,2019,0
18119,238,7246,6760,2020,0
18120,238,7246,6760,2021,0
18121,238,7246,6789,1990,0.9251
18122,238,7246,6789,1991,0.9251
18123,238,7246,6789,1992,0.9251
18124,238,7246,6789,1993,0.9251
18125,238,7246,6789,1994,0.9251
18126,238,7246,6789,1995,0.9251
18127,238,7246,6789,1996,5.0311
18128,238,7246,6789,1997,6.2379
18129,238,7246,6789,1998,5.4438
18130,238,7246,6789,1999,5.7696
18131,238,7246,6789,2000,1.5712
18132,238,7246,6789,2001,0
18133,238,7246,6789,2002,0
18134,238,7246,6789,2003,0
18135,238,7246,6789,2004,0
18136,238,7246,6789,2005,0
18137,238,7246,6789,2006,0
18138,238,7246,6789,2007,0
18139,238,7246,6789,2008,0
18140,238,7246,6789,2009,0
18141,238,7246,6789,2010,0
18142,238,7246,6789,2011,0
18143,238,7246,6789,2012,0
18144,238,7246,6789,2013,0
18145,238,7246,6789,2014,0
18146,238,7246,6789,2015,0
18147,238,7246,6789,2016,0
18148,238,7246,6789,2017,0
18149,238,7246,6789,2018,0
18150,238,7246,6789,2019,0
18151,238,7246,6789,2020,0
18152,238,7246,6789,2021,0
18153,238,7246,6993,1990,0
18154,238,7246,6993,1991,0
18155,238,7246,6993,1992,0
18156,238,7246,6993,1993,0
18157,238,7246,6993,1994,0
18158,238,7246,6993,1995,0
18159,238,7246,6993,1996,0
18160,238,7246,6993,1997,0
18161,238,7246,6993,1998,0
18162,238,7246,6993,1999,0
18163,238,7246,6993,2000,0
18164,238,7246,6993,2001,0
18165,238,7246,6993,2002,0
18166,238,7246,6993,2003,0
18167,238,7246,6993,2004,0
18168,238,7246,6993,2005,0
18169,238,7246,6993,2006,0
18170,238,7246,6993,2007,0
18171,238,7246,6993,2008,0
18172,238,7246,6993,2009,0
18173,238,7246,6993,2010,0
18174,238,7246,6993,2011,0
18175,238,7246,6993,2012,0
18176,238,7246,6993,2013,0
18177,238,7246,6993,2014,0
18178,238,7246,6993,2015,0
18179,238,7246,6993,2016,0
18180,238,7246,6993,2017,0
18181,238,7246,6993,2018,0
18182,238,7246,6993,2019,0
18183,238,7246,6993,2020,0
18184,238,7246,6993,2021,0
18185,234,7246,6796,1990,0
18186,234,7246,6796,1991,0
18187,234,7246,6796,1992,0
18188,234,7246,6796,1993,0
18189,234,7246,6796,1994,0
18190,234,7246,6796,1995,0
18191,234,7246,6796,1996,0
18192,234,7246,6796,1997,0
18193,234,7246,6796,1998,0
18194,234,7246,6796,1999,0
18195,234,7246,6796,2000,0
18196,234,7246,6796,2001,0
18197,234,7246,6796,2002,0
18198,234,7246,6796,2003,0
18199,234,7246,6796,2004,0
18200,234,7246,6796,2005,0
18201,234,7246,6796,2006,0
18202,234,7246,6796,2007,0
18203,234,7246,6796,2008,0
18204,234,7246,6796,2009,0
18205,234,7246,6796,2010,0
18206,234,7246,6796,2011,0
18207,234,7246,6796,2012,0
18208,234,7246,6796,2013,0
18209,234,7246,6796,2014,0
18210,234,7246,6796,2015,0
18211,234,7246,6796,2016,0
18212,234,7246,6796,2017,0
18213,234,7246,6796,2018,0
18214,234,7246,6796,2019,0
18215,234,7246,6796,2020,0
18216,234,7246,6796,2021,0
18217,234,7246,6797,1990,0
18218,234,7246,6797,1991,0
18219,234,7246,6797,1992,0
18220,234,7246,6797,1993,0
18221,234,7246,6797,1994,0
18222,234,7246,6797,1995,0
18223,234,7246,6797,1996,0
18224,234,7246,6797,1997,0
18225,234,7246,6797,1998,0
18226,234,7246,6797,1999,0
18227,234,7246,6797,2000,0
18228,234,7246,6797,2001,0
18229,234,7246,6797,2002,0
18230,234,7246,6797,2003,0
18231,234,7246,6797,2004,0
18232,234,7246,6797,2005,0
18233,234,7246,6797,2006,0
18234,234,7246,6797,2007,0
18235,234,7246,6797,2008,0
18236,234,7246,6797,2009,0
18237,234,7246,6797,2010,0
18238,234,7246,6797,2011,0
18239,234,7246,6797,2012,0
18240,234,7246,6797,2013,0
18241,234,7246,6797,2014,0
18242,234,7246,6797,2015,0
18243,234,7246,6797,2016,0
18244,234,7246,6797,2017,0
18245,234,7246,6797,2018,0
18246,234,7246,6797,2019,0
18247,234,7246,6797,2020,0
18248,234,7246,6797,2021,0
18249,234,7246,6791,1990,0
18250,234,7246,6791,1991,0
18251,234,7246,6791,1992,0
18252,234,7246,6791,1993,0
18253,234,7246,6791,1994,0
18254,234,7246,6791,1995,0
18255,234,7246,6791,1996,0
18256,234,7246,6791,1997,0
18257,234,7246,6791,1998,0
18258,234,7246,6791,1999,0
18259,234,7246,6791,2000,0
18260,234,7246,6791,2001,0
18261,234,7246,6791,2002,0
18262,234,7246,6791,2003,0
18263,234,7246,6791,2004,0
18264,234,7246,6791,2005,0
18265,234,7246,6791,2006,0
18266,234,7246,6791,2007,0
18267,234,7246,6791,2008,0
18268,234,7246,6791,2009,0
18269,234,7246,6791,2010,0
18270,234,7246,6791,2011,0
18271,234,7246,6791,2012,0
18272,234,7246,6791,2013,0
18273,234,7246,6791,2014,0
18274,234,7246,6791,2015,0
18275,234,7246,6791,2016,0
18276,234,7246,6791,2017,0
18277,234,7246,6791,2018,0
18278,234,7246,6791,2019,0
18279,234,7246,6791,2020,0
18280,234,7246,6791,2021,0
18281,234,7246,6794,1990,0
18282,234,7246,6794,1991,0
18283,234,7246,6794,1992,0
18284,234,7246,6794,1993,0
18285,234,7246,6794,1994,0
18286,234,7246,6794,1995,0
18287,234,7246,6794,1996,0
18288,234,7246,6794,1997,0
18289,234,7246,6794,1998,0
18290,234,7246,6794,1999,0
18291,234,7246,6794,2000,0
18292,234,7246,6794,2001,0
18293,234,7246,6794,2002,0
18294,234,7246,6794,2003,0
18295,234,7246,6794,2004,0
18296,234,7246,6794,2005,0
18297,234,7246,6794,2006,0
18298,234,7246,6794,2007,0
18299,234,7246,6794,2008,0
18300,234,7246,6794,2009,0
18301,234,7246,6794,2010,0
18302,234,7246,6794,2011,0
18303,234,7246,6794,2012,0
18304,234,7246,6794,2013,0
18305,234,7246,6794,2014,0
18306,234,7246,6794,2015,0
18307,234,7246,6794,2016,0
18308,234,7246,6794,2017,0
18309,234,7246,6794,2018,0
18310,234,7246,6794,2019,0
18311,234,7246,6794,2020,0
18312,234,7246,6794,2021,0
18313,234,7246,6792,1990,0
18314,234,7246,6792,1991,0
18315,234,7246,6792,1992,0
18316,234,7246,6792,1993,0
18317,234,7246,6792,1994,0
18318,234,7246,6792,1995,0
18319,234,7246,6792,1996,0
18320,234,7246,6792,1997,0
18321,234,7246,6792,1998,0
18322,234,7246,6792,1999,0
18323,234,7246,6792,2000,0
18324,234,7246,6792,2001,0
18325,234,7246,6792,2002,0
18326,234,7246,6792,2003,0
18327,234,7246,6792,2004,0
18328,234,7246,6792,2005,0
18329,234,7246,6792,2006,0
18330,234,7246,6792,2007,0
18331,234,7246,6792,2008,0
18332,234,7246,6792,2009,0
18333,234,7246,6792,2010,0
18334,234,7246,6792,2011,0
18335,234,7246,6792,2012,0
18336,234,7246,6792,2013,0
18337,234,7246,6792,2014,0
18338,234,7246,6792,2015,0
18339,234,7246,6792,2016,0
18340,234,7246,6792,2017,0
18341,234,7246,6792,2018,0
18342,234,7246,6792,2019,0
18343,234,7246,6792,2020,0
18344,234,7246,6792,2021,0
18345,234,7246,6760,1990,0
18346,234,7246,6760,1991,0
18347,234,7246,6760,1992,0
18348,234,7246,6760,1993,0
18349,234,7246,6760,1994,0
18350,234,7246,6760,1995,0
18351,234,7246,6760,1996,0
18352,234,7246,6760,1997,0
18353,234,7246,6760,1998,0
18354,234,7246,6760,1999,0
18355,234,7246,6760,2000,0
18356,234,7246,6760,2001,0
18357,234,7246,6760,2002,0
18358,234,7246,6760,2003,0
18359,234,7246,6760,2004,0
18360,234,7246,6760,2005,0
18361,234,7246,6760,2006,0
18362,234,7246,6760,2007,0
18363,234,7246,6760,2008,0
18364,234,7246,6760,2009,0
18365,234,7246,6760,2010,0
18366,234,7246,6760,2011,0
18367,234,7246,6760,2012,0
18368,234,7246,6760,2013,0
18369,234,7246,6760,2014,0
18370,234,7246,6760,2015,0
18371,234,7246,6760,2016,0
18372,234,7246,6760,2017,0
18373,234,7246,6760,2018,0
18374,234,7246,6760,2019,0
18375,234,7246,6760,2020,0
18376,234,7246,6760,2021,0
18377,234,7246,6789,1990,0
18378,234,7246,6789,1991,0
18379,234,7246,6789,1992,0
18380,234,7246,6789,1993,0
18381,234,7246,6789,1994,0
18382,234,7246,6789,1995,0
18383,234,7246,6789,1996,0
18384,234,7246,6789,1997,0
18385,234,7246,6789,1998,0
18386,234,7246,6789,1999,0
18387,234,7246,6789,2000,0
18388,234,7246,6789,2001,0
18389,234,7246,6789,2002,0
18390,234,7246,6789,2003,0
18391,234,7246,6789,2004,0
18392,234,7246,6789,2005,0
18393,234,7246,6789,2006,0
18394,234,7246,6789,2007,0
18395,234,7246,6789,2008,0
18396,234,7246,6789,2009,0
18397,234,7246,6789,2010,0
18398,234,7246,6789,2011,0
18399,234,7246,6789,2012,0
18400,234,7246,6789,2013,0
18401,234,7246,6789,2014,0
18402,234,7246,6789,2015,0
18403,234,7246,6789,2016,0
18404,234,7246,6789,2017,0
18405,234,7246,6789,2018,0
18406,234,7246,6789,2019,0
18407,234,7246,6789,2020,0
18408,234,7246,6789,2021,0
18409,234,7246,6993,1990,0
18410,234,7246,6993,1991,0
18411,234,7246,6993,1992,0
18412,234,7246,6993,1993,0
18413,234,7246,6993,1994,0
18414,234,7246,6993,1995,0
18415,234,7246,6993,1996,0
18416,234,7246,6993,1997,0
18417,234,7246,6993,1998,0
18418,234,7246,6993,1999,0
18419,234,7246,6993,2000,0
18420,234,7246,6993,2001,0
18421,234,7246,6993,2002,0
18422,234,7246,6993,2003,0
18423,234,7246,6993,2004,0
18424,234,7246,6993,2005,0
18425,234,7246,6993,2006,0
18426,234,7246,6993,2007,0
18427,234,7246,6993,2008,0
18428,234,7246,6993,2009,0
18429,234,7246,6993,2010,0
18430,234,7246,6993,2011,0
18431,234,7246,6993,2012,0
18432,234,7246,6993,2013,0
18433,234,7246,6993,2014,0
18434,234,7246,6993,2015,0
18435,234,7246,6993,2016,0
18436,234,7246,6993,2017,0
18437,234,7246,6993,2018,0
18438,234,7246,6993,2019,0
18439,234,7246,6993,2020,0
18440,234,7246,6993,2021,0
18441,242,7246,6796,1990,598.8639
18442,242,7246,6796,1991,598.8639
18443,242,7246,6796,1992,598.8639
18444,242,7246,6796,1993,598.8639
18445,242,7246,6796,1994,598.8639
18446,242,7246,6796,1995,598.8639
18447,242,7246,6796,1996,477.7731
18448,242,7246,6796,1997,1101.608
18449,242,7246,6796,1998,1368.4154
18450,242,7246,6796,1999,335.6933
18451,242,7246,6796,2000,5.456
18452,242,7246,6796,2001,0
18453,242,7246,6796,2002,0
18454,242,7246,6796,2003,2267.8764
18455,242,7246,6796,2004,0
18456,242,7246,6796,2005,0
18457,242,7246,6796,2006,0
18458,242,7246,6796,2007,128.3758
18459,242,7246,6796,2008,320.954
18460,242,7246,6796,2009,4557.5329
18461,242,7246,6796,2010,920.0708
18462,242,7246,6796,2011,0
18463,242,7246,6796,2012,0
18464,242,7246,6796,2013,0
18465,242,7246,6796,2014,1519.1315
18466,242,7246,6796,2015,1711.7807
18467,242,7246,6796,2016,21.3962
18468,242,7246,6796,2017,171.1772
18469,242,7246,6796,2018,470.6803
18470,242,7246,6796,2019,192.5408
18471,242,7246,6796,2020,0
18472,242,7246,6796,2021,0
18473,242,7246,6797,1990,0
18474,242,7246,6797,1991,0
18475,242,7246,6797,1992,0
18476,242,7246,6797,1993,0
18477,242,7246,6797,1994,0
18478,242,7246,6797,1995,0
18479,242,7246,6797,1996,0
18480,242,7246,6797,1997,0
18481,242,7246,6797,1998,0
18482,242,7246,6797,1999,0
18483,242,7246,6797,2000,0
18484,242,7246,6797,2001,0
18485,242,7246,6797,2002,0
18486,242,7246,6797,2003,0
18487,242,7246,6797,2004,0
18488,242,7246,6797,2005,0
18489,242,7246,6797,2006,0
18490,242,7246,6797,2007,0
18491,242,7246,6797,2008,0
18492,242,7246,6797,2009,0
18493,242,7246,6797,2010,0
18494,242,7246,6797,2011,0
18495,242,7246,6797,2012,0
18496,242,7246,6797,2013,0
18497,242,7246,6797,2014,0
18498,242,7246,6797,2015,0
18499,242,7246,6797,2016,0
18500,242,7246,6797,2017,0
18501,242,7246,6797,2018,0
18502,242,7246,6797,2019,0
18503,242,7246,6797,2020,0
18504,242,7246,6797,2021,0
18505,242,7246,6791,1990,0.1396
18506,242,7246,6791,1991,0.1396
18507,242,7246,6791,1992,0.1396
18508,242,7246,6791,1993,0.1396
18509,242,7246,6791,1994,0.1396
18510,242,7246,6791,1995,0.1396
18511,242,7246,6791,1996,0.7646
18512,242,7246,6791,1997,0
18513,242,7246,6791,1998,0
18514,242,7246,6791,1999,2.4466
18515,242,7246,6791,2000,0
18516,242,7246,6791,2001,0
18517,242,7246,6791,2002,0
18518,242,7246,6791,2003,0
18519,242,7246,6791,2004,0
18520,242,7246,6791,2005,0
18521,242,7246,6791,2006,0
18522,242,7246,6791,2007,0
18523,242,7246,6791,2008,0
18524,242,7246,6791,2009,0
18525,242,7246,6791,2010,0
18526,242,7246,6791,2011,0
18527,242,7246,6791,2012,0
18528,242,7246,6791,2013,0
18529,242,7246,6791,2014,0
18530,242,7246,6791,2015,0
18531,242,7246,6791,2016,0
18532,242,7246,6791,2017,0
18533,242,7246,6791,2018,0
18534,242,7246,6791,2019,0
18535,242,7246,6791,2020,0
18536,242,7246,6791,2021,0
18537,242,7246,6794,1990,430.1404
18538,242,7246,6794,1991,430.1404
18539,242,7246,6794,1992,430.1404
18540,242,7246,6794,1993,430.1404
18541,242,7246,6794,1994,430.1404
18542,242,7246,6794,1995,430.1404
18543,242,7246,6794,1996,1.7937
18544,242,7246,6794,1997,7.803
18545,242,7246,6794,1998,0.275
18546,242,7246,6794,1999,5.1939
18547,242,7246,6794,2000,0
18548,242,7246,6794,2001,256.7496
18549,242,7246,6794,2002,0
18550,242,7246,6794,2003,2310.6697
18551,242,7246,6794,2004,320.96
18552,242,7246,6794,2005,0
18553,242,7246,6794,2006,0
18554,242,7246,6794,2007,363.7276
18555,242,7246,6794,2008,299.549
18556,242,7246,6794,2009,1840.1216
18557,242,7246,6794,2010,941.4453
18558,242,7246,6794,2011,0
18559,242,7246,6794,2012,0
18560,242,7246,6794,2013,21.3955
18561,242,7246,6794,2014,2995.2928
18562,242,7246,6794,2015,706.0953
18563,242,7246,6794,2016,406.5214
18564,242,7246,6794,2017,278.144
18565,242,7246,6794,2018,427.9117
18566,242,7246,6794,2019,0
18567,242,7246,6794,2020,0
18568,242,7246,6794,2021,0
18569,242,7246,6792,1990,4.837
18570,242,7246,6792,1991,4.837
18571,242,7246,6792,1992,4.837
18572,242,7246,6792,1993,4.837
18573,242,7246,6792,1994,4.837
18574,242,7246,6792,1995,4.837
18575,242,7246,6792,1996,0
18576,242,7246,6792,1997,0
18577,242,7246,6792,1998,24.185
18578,242,7246,6792,1999,0
18579,242,7246,6792,2000,0
18580,242,7246,6792,2001,0
18581,242,7246,6792,2002,0
18582,242,7246,6792,2003,0
18583,242,7246,6792,2004,0
18584,242,7246,6792,2005,0
18585,242,7246,6792,2006,0
18586,242,7246,6792,2007,0
18587,242,7246,6792,2008,0
18588,242,7246,6792,2009,0
18589,242,7246,6792,2010,0
18590,242,7246,6792,2011,0
18591,242,7246,6792,2012,0
18592,242,7246,6792,2013,0
18593,242,7246,6792,2014,0
18594,242,7246,6792,2015,0
18595,242,7246,6792,2016,0
18596,242,7246,6792,2017,0
18597,242,7246,6792,2018,0
18598,242,7246,6792,2019,0
18599,242,7246,6792,2020,0
18600,242,7246,6792,2021,0
18601,242,7246,6760,1990,683.8479
18602,242,7246,6760,1991,683.8479
18603,242,7246,6760,1992,683.8479
18604,242,7246,6760,1993,683.8479
18605,242,7246,6760,1994,683.8479
18606,242,7246,6760,1995,683.8479
18607,242,7246,6760,1996,336.4376
18608,242,7246,6760,1997,253.909
18609,242,7246,6760,1998,738.6506
18610,242,7246,6760,1999,53.1836
18611,242,7246,6760,2000,8.184
18612,242,7246,6760,2001,363.7287
18613,242,7246,6760,2002,0
18614,242,7246,6760,2003,3166.7095
18615,242,7246,6760,2004,577.7325
18616,242,7246,6760,2005,42.7919
18617,242,7246,6760,2006,42.7946
18618,242,7246,6760,2007,213.9594
18619,242,7246,6760,2008,556.3218
18620,242,7246,6760,2009,1925.7067
18621,242,7246,6760,2010,1754.5291
18622,242,7246,6760,2011,0
18623,242,7246,6760,2012,0
18624,242,7246,6760,2013,0
18625,242,7246,6760,2014,2866.9735
18626,242,7246,6760,2015,3081.1789
18627,242,7246,6760,2016,813.0665
18628,242,7246,6760,2017,534.8912
18629,242,7246,6760,2018,385.1126
18630,242,7246,6760,2019,42.7868
18631,242,7246,6760,2020,0
18632,242,7246,6760,2021,21.3969
18633,242,7246,6789,1990,188.7851
18634,242,7246,6789,1991,188.7851
18635,242,7246,6789,1992,188.7851
18636,242,7246,6789,1993,188.7851
18637,242,7246,6789,1994,188.7851
18638,242,7246,6789,1995,188.7851
18639,242,7246,6789,1996,121.7359
18640,242,7246,6789,1997,162.1363
18641,242,7246,6789,1998,387.68
18642,242,7246,6789,1999,59.0288
18643,242,7246,6789,2000,5.456
18644,242,7246,6789,2001,0
18645,242,7246,6789,2002,0
18646,242,7246,6789,2003,770.3019
18647,242,7246,6789,2004,213.9722
18648,242,7246,6789,2005,0
18649,242,7246,6789,2006,42.7945
18650,242,7246,6789,2007,0
18651,242,7246,6789,2008,42.7944
18652,242,7246,6789,2009,513.5322
18653,242,7246,6789,2010,363.7447
18654,242,7246,6789,2011,0
18655,242,7246,6789,2012,0
18656,242,7246,6789,2013,0
18657,242,7246,6789,2014,684.651
18658,242,7246,6789,2015,1048.4604
18659,242,7246,6789,2016,42.7932
18660,242,7246,6789,2017,128.3828
18661,242,7246,6789,2018,320.9492
18662,242,7246,6789,2019,0
18663,242,7246,6789,2020,0
18664,242,7246,6789,2021,0
18665,242,7246,6993,1990,0
18666,242,7246,6993,1991,0
18667,242,7246,6993,1992,0
18668,242,7246,6993,1993,0
18669,242,7246,6993,1994,0
18670,242,7246,6993,1995,0
18671,242,7246,6993,1996,0
18672,242,7246,6993,1997,0
18673,242,7246,6993,1998,0
18674,242,7246,6993,1999,0
18675,242,7246,6993,2000,0
18676,242,7246,6993,2001,0
18677,242,7246,6993,2002,0
18678,242,7246,6993,2003,0
18679,242,7246,6993,2004,0
18680,242,7246,6993,2005,0
18681,242,7246,6993,2006,0
18682,242,7246,6993,2007,0
18683,242,7246,6993,2008,0
18684,242,7246,6993,2009,0
18685,242,7246,6993,2010,0
18686,242,7246,6993,2011,0
18687,242,7246,6993,2012,0
18688,242,7246,6993,2013,0
18689,242,7246,6993,2014,0
18690,242,7246,6993,2015,0
18691,242,7246,6993,2016,0
18692,242,7246,6993,2017,0
18693,242,7246,6993,2018,0
18694,242,7246,6993,2019,0
18695,242,7246,6993,2020,0
18696,242,7246,6993,2021,0
18697,246,7246,6796,1990,0
18698,246,7246,6796,1991,0
18699,246,7246,6796,1992,0
18700,246,7246,6796,1993,0
18701,246,7246,6796,1994,0
18702,246,7246,6796,1995,0
18703,246,7246,6796,1996,0
18704,246,7246,6796,1997,0
18705,246,7246,6796,1998,0
18706,246,7246,6796,1999,0
18707,246,7246,6796,2000,0
18708,246,7246,6796,2001,0
18709,246,7246,6796,2002,0
18710,246,7246,6796,2003,0
18711,246,7246,6796,2004,0
18712,246,7246,6796,2005,0
18713,246,7246,6796,2006,0
18714,246,7246,6796,2007,0
18715,246,7246,6796,2008,0
18716,246,7246,6796,2009,0
18717,246,7246,6796,2010,0
18718,246,7246,6796,2011,0
18719,246,7246,6796,2012,0
18720,246,7246,6796,2013,0
18721,246,7246,6796,2014,0
18722,246,7246,6796,2015,0
18723,246,7246,6796,2016,0
18724,246,7246,6796,2017,0
18725,246,7246,6796,2018,0
18726,246,7246,6796,2019,0
18727,246,7246,6796,2020,0
18728,246,7246,6796,2021,0
18729,246,7246,6797,1990,105.6298
18730,246,7246,6797,1991,105.6298
18731,246,7246,6797,1992,105.6298
18732,246,7246,6797,1993,105.6298
18733,246,7246,6797,1994,105.6298
18734,246,7246,6797,1995,105.6298
18735,246,7246,6797,1996,705.0826
18736,246,7246,6797,1997,231.9429
18737,246,7246,6797,1998,116.4756
18738,246,7246,6797,1999,111.1591
18739,246,7246,6797,2000,156.476
18740,246,7246,6797,2001,86.3919
18741,246,7246,6797,2002,0
18742,246,7246,6797,2003,21.5992
18743,246,7246,6797,2004,0
18744,246,7246,6797,2005,0
18745,246,7246,6797,2006,345.5567
18746,246,7246,6797,2007,43.2002
18747,246,7246,6797,2008,151.1258
18748,246,7246,6797,2009,21.5896
18749,246,7246,6797,2010,194.2988
18750,246,7246,6797,2011,215.9583
18751,246,7246,6797,2012,0
18752,246,7246,6797,2013,64.7673
18753,246,7246,6797,2014,0
18754,246,7246,6797,2015,21.5978
18755,246,7246,6797,2016,43.1792
18756,246,7246,6797,2017,0
18757,246,7246,6797,2018,43.1904
18758,246,7246,6797,2019,21.5898
18759,246,7246,6797,2020,0
18760,246,7246,6797,2021,151.1926
18761,246,7246,6791,1990,46.797
18762,246,7246,6791,1991,46.797
18763,246,7246,6791,1992,46.797
18764,246,7246,6791,1993,46.797
18765,246,7246,6791,1994,46.797
18766,246,7246,6791,1995,46.797
18767,246,7246,6791,1996,58.5459
18768,246,7246,6791,1997,45.0318
18769,246,7246,6791,1998,41.073
18770,246,7246,6791,1999,45.2463
18771,246,7246,6791,2000,44.088
18772,246,7246,6791,2001,0
18773,246,7246,6791,2002,0
18774,246,7246,6791,2003,0
18775,246,7246,6791,2004,0
18776,246,7246,6791,2005,0
18777,246,7246,6791,2006,0
18778,246,7246,6791,2007,0
18779,246,7246,6791,2008,0
18780,246,7246,6791,2009,0
18781,246,7246,6791,2010,0
18782,246,7246,6791,2011,0
18783,246,7246,6791,2012,0
18784,246,7246,6791,2013,0
18785,246,7246,6791,2014,0
18786,246,7246,6791,2015,0
18787,246,7246,6791,2016,0
18788,246,7246,6791,2017,0
18789,246,7246,6791,2018,0
18790,246,7246,6791,2019,0
18791,246,7246,6791,2020,0
18792,246,7246,6791,2021,0
18793,246,7246,6794,1990,419.638
18794,246,7246,6794,1991,419.638
18795,246,7246,6794,1992,419.638
18796,246,7246,6794,1993,419.638
18797,246,7246,6794,1994,419.638
18798,246,7246,6794,1995,419.638
18799,246,7246,6794,1996,18.4603
18800,246,7246,6794,1997,13.926
18801,246,7246,6794,1998,16.7856
18802,246,7246,6794,1999,15.6428
18803,246,7246,6794,2000,27.735
18804,246,7246,6794,2001,21.5905
18805,246,7246,6794,2002,21.593
18806,246,7246,6794,2003,2893.753
18807,246,7246,6794,2004,0
18808,246,7246,6794,2005,64.7871
18809,246,7246,6794,2006,1015.093
18810,246,7246,6794,2007,647.7412
18811,246,7246,6794,2008,1468.0779
18812,246,7246,6794,2009,367.0522
18813,246,7246,6794,2010,21.5887
18814,246,7246,6794,2011,626.26
18815,246,7246,6794,2012,0
18816,246,7246,6794,2013,582.9092
18817,246,7246,6794,2014,21.6013
18818,246,7246,6794,2015,21.6046
18819,246,7246,6794,2016,1424.8751
18820,246,7246,6794,2017,0
18821,246,7246,6794,2018,280.8313
18822,246,7246,6794,2019,1144.2539
18823,246,7246,6794,2020,0
18824,246,7246,6794,2021,194.4262
