co2id,countryid,elementid,itemid,fireyear,co2amount
5507,646,7273,6993,2020,0
5508,646,7273,6993,2021,0
5509,654,7273,6993,1990,0
5510,654,7273,6993,1991,0
5511,654,7273,6993,1992,0
5512,654,7273,6993,1993,0
5513,654,7273,6993,1994,0
5514,654,7273,6993,1995,0
5515,654,7273,6993,1996,0
5516,654,7273,6993,1997,0
5517,654,7273,6993,1998,0
5518,654,7273,6993,1999,0
5519,654,7273,6993,2000,0
5520,654,7273,6993,2001,0
5521,654,7273,6993,2002,0
5522,654,7273,6993,2003,0
5523,654,7273,6993,2004,0
5524,654,7273,6993,2005,0
5525,654,7273,6993,2006,0
5526,654,7273,6993,2007,0
5527,654,7273,6993,2008,0
5528,654,7273,6993,2009,0
5529,654,7273,6993,2010,0
5530,654,7273,6993,2011,0
5531,654,7273,6993,2012,0
5532,654,7273,6993,2013,0
5533,654,7273,6993,2014,0
5534,654,7273,6993,2015,0
5535,654,7273,6993,2016,0
5536,654,7273,6993,2017,0
5537,654,7273,6993,2018,0
5538,654,7273,6993,2019,0
5539,654,7273,6993,2020,0
5540,654,7273,6993,2021,0
5541,659,7273,6993,1990,0
5542,659,7273,6993,1991,0
5543,659,7273,6993,1992,0
5544,659,7273,6993,1993,0
5545,659,7273,6993,1994,0
5546,659,7273,6993,1995,0
5547,659,7273,6993,1996,0
5548,659,7273,6993,1997,0
5549,659,7273,6993,1998,0
5550,659,7273,6993,1999,0
5551,659,7273,6993,2000,0
5552,659,7273,6993,2001,0
5553,659,7273,6993,2002,0
5554,659,7273,6993,2003,0
5555,659,7273,6993,2004,0
5556,659,7273,6993,2005,0
5557,659,7273,6993,2006,0
5558,659,7273,6993,2007,0
5559,659,7273,6993,2008,0
5560,659,7273,6993,2009,0
5561,659,7273,6993,2010,0
5562,659,7273,6993,2011,0
5563,659,7273,6993,2012,0
5564,659,7273,6993,2013,0
5565,659,7273,6993,2014,0
5566,659,7273,6993,2015,0
5567,659,7273,6993,2016,0
5568,659,7273,6993,2017,0
5569,659,7273,6993,2018,0
5570,659,7273,6993,2019,0
5571,659,7273,6993,2020,0
5572,659,7273,6993,2021,0
5573,662,7273,6993,1990,0
5574,662,7273,6993,1991,0
5575,662,7273,6993,1992,0
5576,662,7273,6993,1993,0
5577,662,7273,6993,1994,0
5578,662,7273,6993,1995,0
5579,662,7273,6993,1996,0
5580,662,7273,6993,1997,0
5581,662,7273,6993,1998,0
5582,662,7273,6993,1999,0
5583,662,7273,6993,2000,0
5584,662,7273,6993,2001,0
5585,662,7273,6993,2002,0
5586,662,7273,6993,2003,0
5587,662,7273,6993,2004,0
5588,662,7273,6993,2005,0
5589,662,7273,6993,2006,0
5590,662,7273,6993,2007,0
5591,662,7273,6993,2008,0
5592,662,7273,6993,2009,0
5593,662,7273,6993,2010,0
5594,662,7273,6993,2011,0
5595,662,7273,6993,2012,0
5596,662,7273,6993,2013,0
5597,662,7273,6993,2014,0
5598,662,7273,6993,2015,0
5599,662,7273,6993,2016,0
5600,662,7273,6993,2017,0
5601,662,7273,6993,2018,0
5602,662,7273,6993,2019,0
5603,662,7273,6993,2020,0
5604,662,7273,6993,2021,0
5605,666,7273,6993,1990,0
5606,666,7273,6993,1991,0
5607,666,7273,6993,1992,0
5608,666,7273,6993,1993,0
5609,666,7273,6993,1994,0
5610,666,7273,6993,1995,0
5611,666,7273,6993,1996,0
5612,666,7273,6993,1997,0
5613,666,7273,6993,1998,0
5614,666,7273,6993,1999,0
5615,666,7273,6993,2000,0
5616,666,7273,6993,2001,0
5617,666,7273,6993,2002,0
5618,666,7273,6993,2003,0
5619,666,7273,6993,2004,0
5620,666,7273,6993,2005,0
5621,666,7273,6993,2006,0
5622,666,7273,6993,2007,0
5623,666,7273,6993,2008,0
5624,666,7273,6993,2009,0
5625,666,7273,6993,2010,0
5626,666,7273,6993,2011,0
5627,666,7273,6993,2012,0
5628,666,7273,6993,2013,0
5629,666,7273,6993,2014,0
5630,666,7273,6993,2015,0
5631,666,7273,6993,2016,0
5632,666,7273,6993,2017,0
5633,666,7273,6993,2018,0
5634,666,7273,6993,2019,0
5635,666,7273,6993,2020,0
5636,666,7273,6993,2021,0
5637,670,7273,6993,1990,0
5638,670,7273,6993,1991,0
5639,670,7273,6993,1992,0
5640,670,7273,6993,1993,0
5641,670,7273,6993,1994,0
5642,670,7273,6993,1995,0
5643,670,7273,6993,1996,0
5644,670,7273,6993,1997,0
5645,670,7273,6993,1998,0
5646,670,7273,6993,1999,0
5647,670,7273,6993,2000,0
5648,670,7273,6993,2001,0
5649,670,7273,6993,2002,0
5650,670,7273,6993,2003,0
5651,670,7273,6993,2004,0
5652,670,7273,6993,2005,0
5653,670,7273,6993,2006,0
5654,670,7273,6993,2007,0
5655,670,7273,6993,2008,0
5656,670,7273,6993,2009,0
5657,670,7273,6993,2010,0
5658,670,7273,6993,2011,0
5659,670,7273,6993,2012,0
5660,670,7273,6993,2013,0
5661,670,7273,6993,2014,0
5662,670,7273,6993,2015,0
5663,670,7273,6993,2016,0
5664,670,7273,6993,2017,0
5665,670,7273,6993,2018,0
5666,670,7273,6993,2019,0
5667,670,7273,6993,2020,0
5668,670,7273,6993,2021,0
5669,882,7273,6993,1990,0
5670,882,7273,6993,1991,0
5671,882,7273,6993,1992,0
5672,882,7273,6993,1993,0
5673,882,7273,6993,1994,0
5674,882,7273,6993,1995,0
5675,882,7273,6993,1996,0
5676,882,7273,6993,1997,0
5677,882,7273,6993,1998,0
5678,882,7273,6993,1999,0
5679,882,7273,6993,2000,0
5680,882,7273,6993,2001,0
5681,882,7273,6993,2002,0
5682,882,7273,6993,2003,0
5683,882,7273,6993,2004,0
5684,882,7273,6993,2005,0
5685,882,7273,6993,2006,0
5686,882,7273,6993,2007,0
5687,882,7273,6993,2008,0
5688,882,7273,6993,2009,0
5689,882,7273,6993,2010,0
5690,882,7273,6993,2011,0
5691,882,7273,6993,2012,0
5692,882,7273,6993,2013,0
5693,882,7273,6993,2014,0
5694,882,7273,6993,2015,0
5695,882,7273,6993,2016,0
5696,882,7273,6993,2017,0
5697,882,7273,6993,2018,0
5698,882,7273,6993,2019,0
5699,882,7273,6993,2020,0
5700,882,7273,6993,2021,0
5701,678,7273,6993,1990,0
5702,678,7273,6993,1991,0
5703,678,7273,6993,1992,0
5704,678,7273,6993,1993,0
5705,678,7273,6993,1994,0
5706,678,7273,6993,1995,0
5707,678,7273,6993,1996,0
5708,678,7273,6993,1997,0
5709,678,7273,6993,1998,0
5710,678,7273,6993,1999,0
5711,678,7273,6993,2000,0
5712,678,7273,6993,2001,0
5713,678,7273,6993,2002,0
5714,678,7273,6993,2003,0
5715,678,7273,6993,2004,0
5716,678,7273,6993,2005,0
5717,678,7273,6993,2006,0
5718,678,7273,6993,2007,0
5719,678,7273,6993,2008,0
5720,678,7273,6993,2009,0
5721,678,7273,6993,2010,0
5722,678,7273,6993,2011,0
5723,678,7273,6993,2012,0
5724,678,7273,6993,2013,0
5725,678,7273,6993,2014,0
5726,678,7273,6993,2015,0
5727,678,7273,6993,2016,0
5728,678,7273,6993,2017,0
5729,678,7273,6993,2018,0
5730,678,7273,6993,2019,0
5731,678,7273,6993,2020,0
5732,678,7273,6993,2021,0
5733,682,7273,6993,1990,0
5734,682,7273,6993,1991,0
5735,682,7273,6993,1992,0
5736,682,7273,6993,1993,0
5737,682,7273,6993,1994,0
5738,682,7273,6993,1995,0
5739,682,7273,6993,1996,0
5740,682,7273,6993,1997,0
5741,682,7273,6993,1998,0
5742,682,7273,6993,1999,0
5743,682,7273,6993,2000,0
5744,682,7273,6993,2001,0
5745,682,7273,6993,2002,0
5746,682,7273,6993,2003,0
5747,682,7273,6993,2004,0
5748,682,7273,6993,2005,0
5749,682,7273,6993,2006,0
5750,682,7273,6993,2007,0
5751,682,7273,6993,2008,0
5752,682,7273,6993,2009,0
5753,682,7273,6993,2010,0
5754,682,7273,6993,2011,0
5755,682,7273,6993,2012,0
5756,682,7273,6993,2013,0
5757,682,7273,6993,2014,0
5758,682,7273,6993,2015,0
5759,682,7273,6993,2016,0
5760,682,7273,6993,2017,0
5761,682,7273,6993,2018,0
5762,682,7273,6993,2019,0
5763,682,7273,6993,2020,0
5764,682,7273,6993,2021,0
5765,686,7273,6993,1990,0
5766,686,7273,6993,1991,0
5767,686,7273,6993,1992,0
5768,686,7273,6993,1993,0
5769,686,7273,6993,1994,0
5770,686,7273,6993,1995,0
5771,686,7273,6993,1996,0
5772,686,7273,6993,1997,0
5773,686,7273,6993,1998,0
5774,686,7273,6993,1999,0
5775,686,7273,6993,2000,0
5776,686,7273,6993,2001,0
5777,686,7273,6993,2002,0
5778,686,7273,6993,2003,0
5779,686,7273,6993,2004,0
5780,686,7273,6993,2005,0
5781,686,7273,6993,2006,0
5782,686,7273,6993,2007,0
5783,686,7273,6993,2008,0
5784,686,7273,6993,2009,0
5785,686,7273,6993,2010,0
5786,686,7273,6993,2011,0
5787,686,7273,6993,2012,0
5788,686,7273,6993,2013,0
5789,686,7273,6993,2014,0
5790,686,7273,6993,2015,0
5791,686,7273,6993,2016,0
5792,686,7273,6993,2017,0
5793,686,7273,6993,2018,0
5794,686,7273,6993,2019,0
5795,686,7273,6993,2020,0
5796,686,7273,6993,2021,0
5797,688,7273,6993,2006,0
5798,688,7273,6993,2007,0
5799,688,7273,6993,2008,0
5800,688,7273,6993,2009,0
5801,688,7273,6993,2010,0
5802,688,7273,6993,2011,0
5803,688,7273,6993,2012,0
5804,688,7273,6993,2013,0
5805,688,7273,6993,2014,0
5806,688,7273,6993,2015,0
5807,688,7273,6993,2016,0
5808,688,7273,6993,2017,0
5809,688,7273,6993,2018,0
5810,688,7273,6993,2019,0
5811,688,7273,6993,2020,0
5812,688,7273,6993,2021,0
5813,891,7273,6993,1992,0
5814,891,7273,6993,1993,0
5815,891,7273,6993,1994,0
5816,891,7273,6993,1995,0
5817,891,7273,6993,1996,0
5818,891,7273,6993,1997,0
5819,891,7273,6993,1998,0
5820,891,7273,6993,1999,0
5821,891,7273,6993,2000,0
5822,891,7273,6993,2001,0
5823,891,7273,6993,2002,0
5824,891,7273,6993,2003,0
5825,891,7273,6993,2004,0
5826,891,7273,6993,2005,0
5827,690,7273,6993,1990,0
5828,690,7273,6993,1991,0
5829,690,7273,6993,1992,0
5830,690,7273,6993,1993,0
5831,690,7273,6993,1994,0
5832,690,7273,6993,1995,0
5833,690,7273,6993,1996,0
5834,690,7273,6993,1997,0
5835,690,7273,6993,1998,0
5836,690,7273,6993,1999,0
5837,690,7273,6993,2000,0
5838,690,7273,6993,2001,0
5839,690,7273,6993,2002,0
5840,690,7273,6993,2003,0
5841,690,7273,6993,2004,0
5842,690,7273,6993,2005,0
5843,690,7273,6993,2006,0
5844,690,7273,6993,2007,0
5845,690,7273,6993,2008,0
5846,690,7273,6993,2009,0
5847,690,7273,6993,2010,0
5848,690,7273,6993,2011,0
5849,690,7273,6993,2012,0
5850,690,7273,6993,2013,0
5851,690,7273,6993,2014,0
5852,690,7273,6993,2015,0
5853,690,7273,6993,2016,0
5854,690,7273,6993,2017,0
5855,690,7273,6993,2018,0
5856,690,7273,6993,2019,0
5857,690,7273,6993,2020,0
5858,690,7273,6993,2021,0
5859,694,7273,6993,1990,0
5860,694,7273,6993,1991,0
5861,694,7273,6993,1992,0
5862,694,7273,6993,1993,0
5863,694,7273,6993,1994,0
5864,694,7273,6993,1995,0
5865,694,7273,6993,1996,0
5866,694,7273,6993,1997,0
5867,694,7273,6993,1998,0
5868,694,7273,6993,1999,0
5869,694,7273,6993,2000,0
5870,694,7273,6993,2001,0
5871,694,7273,6993,2002,0
5872,694,7273,6993,2003,0
5873,694,7273,6993,2004,0
5874,694,7273,6993,2005,0
5875,694,7273,6993,2006,0
5876,694,7273,6993,2007,0
5877,694,7273,6993,2008,0
5878,694,7273,6993,2009,0
5879,694,7273,6993,2010,0
5880,694,7273,6993,2011,0
5881,694,7273,6993,2012,0
5882,694,7273,6993,2013,0
5883,694,7273,6993,2014,0
5884,694,7273,6993,2015,0
5885,694,7273,6993,2016,0
5886,694,7273,6993,2017,0
5887,694,7273,6993,2018,0
5888,694,7273,6993,2019,0
5889,694,7273,6993,2020,0
5890,694,7273,6993,2021,0
5891,702,7273,6993,1990,0
5892,702,7273,6993,1991,0
5893,702,7273,6993,1992,0
5894,702,7273,6993,1993,0
5895,702,7273,6993,1994,0
5896,702,7273,6993,1995,0
5897,702,7273,6993,1996,0
5898,702,7273,6993,1997,0
5899,702,7273,6993,1998,0
5900,702,7273,6993,1999,0
5901,702,7273,6993,2000,0
5902,702,7273,6993,2001,0
5903,702,7273,6993,2002,0
5904,702,7273,6993,2003,0
5905,702,7273,6993,2004,0
5906,702,7273,6993,2005,0
5907,702,7273,6993,2006,0
5908,702,7273,6993,2007,0
5909,702,7273,6993,2008,0
5910,702,7273,6993,2009,0
5911,702,7273,6993,2010,0
5912,702,7273,6993,2011,0
5913,702,7273,6993,2012,0
5914,702,7273,6993,2013,0
5915,702,7273,6993,2014,0
5916,702,7273,6993,2015,0
5917,702,7273,6993,2016,0
5918,702,7273,6993,2017,0
5919,702,7273,6993,2018,0
5920,702,7273,6993,2019,0
5921,702,7273,6993,2020,0
5922,702,7273,6993,2021,0
5923,703,7273,6993,1993,0
5924,703,7273,6993,1994,0
5925,703,7273,6993,1995,0
5926,703,7273,6993,1996,0
5927,703,7273,6993,1997,0
5928,703,7273,6993,1998,0
5929,703,7273,6993,1999,0
5930,703,7273,6993,2000,0
5931,703,7273,6993,2001,0
5932,703,7273,6993,2002,0
5933,703,7273,6993,2003,0
5934,703,7273,6993,2004,0
5935,703,7273,6993,2005,0
5936,703,7273,6993,2006,0
5937,703,7273,6993,2007,0
5938,703,7273,6993,2008,0
5939,703,7273,6993,2009,0
5940,703,7273,6993,2010,0
5941,703,7273,6993,2011,0
5942,703,7273,6993,2012,0
5943,703,7273,6993,2013,0
5944,703,7273,6993,2014,0
5945,703,7273,6993,2015,0
5946,703,7273,6993,2016,0
5947,703,7273,6993,2017,0
5948,703,7273,6993,2018,0
5949,703,7273,6993,2019,0
5950,703,7273,6993,2020,0
5951,703,7273,6993,2021,0
5952,705,7273,6993,1992,0
5953,705,7273,6993,1993,0
5954,705,7273,6993,1994,0
5955,705,7273,6993,1995,0
5956,705,7273,6993,1996,0
5957,705,7273,6993,1997,0
5958,705,7273,6993,1998,0
5959,705,7273,6993,1999,0
5960,705,7273,6993,2000,0
5961,705,7273,6993,2001,0
5962,705,7273,6993,2002,0
5963,705,7273,6993,2003,0
5964,705,7273,6993,2004,0
5965,705,7273,6993,2005,0
5966,705,7273,6993,2006,0
5967,705,7273,6993,2007,0
5968,705,7273,6993,2008,0
5969,705,7273,6993,2009,0
5970,705,7273,6993,2010,0
5971,705,7273,6993,2011,0
5972,705,7273,6993,2012,0
5973,705,7273,6993,2013,0
5974,705,7273,6993,2014,0
5975,705,7273,6993,2015,0
5976,705,7273,6993,2016,0
5977,705,7273,6993,2017,0
5978,705,7273,6993,2018,0
5979,705,7273,6993,2019,0
5980,705,7273,6993,2020,0
5981,705,7273,6993,2021,0
5982,90,7273,6993,1990,0
5983,90,7273,6993,1991,0
5984,90,7273,6993,1992,0
5985,90,7273,6993,1993,0
5986,90,7273,6993,1994,0
5987,90,7273,6993,1995,0
5988,90,7273,6993,1996,0
5989,90,7273,6993,1997,0
5990,90,7273,6993,1998,0
5991,90,7273,6993,1999,0
5992,90,7273,6993,2000,0
5993,90,7273,6993,2001,0
5994,90,7273,6993,2002,0
5995,90,7273,6993,2003,0
5996,90,7273,6993,2004,0
5997,90,7273,6993,2005,0
5998,90,7273,6993,2006,0
5999,90,7273,6993,2007,0
6000,90,7273,6993,2008,0
6001,90,7273,6993,2009,0
6002,90,7273,6993,2010,0
6003,90,7273,6993,2011,0
6004,90,7273,6993,2012,0
6005,90,7273,6993,2013,0
6006,90,7273,6993,2014,0
6007,90,7273,6993,2015,0
6008,90,7273,6993,2016,0
6009,90,7273,6993,2017,0
6010,90,7273,6993,2018,0
6011,90,7273,6993,2019,0
6012,90,7273,6993,2020,0
6013,90,7273,6993,2021,0
6014,706,7273,6993,1990,0
6015,706,7273,6993,1991,0
6016,706,7273,6993,1992,0
6017,706,7273,6993,1993,0
6018,706,7273,6993,1994,0
6019,706,7273,6993,1995,0
6020,706,7273,6993,1996,0
6021,706,7273,6993,1997,0
6022,706,7273,6993,1998,0
6023,706,7273,6993,1999,0
6024,706,7273,6993,2000,0
6025,706,7273,6993,2001,0
6026,706,7273,6993,2002,0
6027,706,7273,6993,2003,0
6028,706,7273,6993,2004,0
6029,706,7273,6993,2005,0
6030,706,7273,6993,2006,0
6031,706,7273,6993,2007,0
6032,706,7273,6993,2008,0
6033,706,7273,6993,2009,0
6034,706,7273,6993,2010,0
6035,706,7273,6993,2011,0
6036,706,7273,6993,2012,0
6037,706,7273,6993,2013,0
6038,706,7273,6993,2014,0
6039,706,7273,6993,2015,0
6040,706,7273,6993,2016,0
6041,706,7273,6993,2017,0
6042,706,7273,6993,2018,0
6043,706,7273,6993,2019,0
6044,706,7273,6993,2020,0
6045,706,7273,6993,2021,0
6046,710,7273,6993,1990,0
6047,710,7273,6993,1991,0
6048,710,7273,6993,1992,0
6049,710,7273,6993,1993,0
6050,710,7273,6993,1994,0
6051,710,7273,6993,1995,0
6052,710,7273,6993,1996,0
6053,710,7273,6993,1997,0
6054,710,7273,6993,1998,0
6055,710,7273,6993,1999,0
6056,710,7273,6993,2000,0
6057,710,7273,6993,2001,0
6058,710,7273,6993,2002,0
6059,710,7273,6993,2003,0
6060,710,7273,6993,2004,0
6061,710,7273,6993,2005,0
6062,710,7273,6993,2006,0
6063,710,7273,6993,2007,0
6064,710,7273,6993,2008,0
6065,710,7273,6993,2009,0
6066,710,7273,6993,2010,0
6067,710,7273,6993,2011,0
6068,710,7273,6993,2012,0
6069,710,7273,6993,2013,0
6070,710,7273,6993,2014,0
6071,710,7273,6993,2015,0
6072,710,7273,6993,2016,0
6073,710,7273,6993,2017,0
6074,710,7273,6993,2018,0
6075,710,7273,6993,2019,0
6076,710,7273,6993,2020,0
6077,710,7273,6993,2021,0
6078,728,7273,6993,2012,0
6079,728,7273,6993,2013,0
6080,728,7273,6993,2014,0
6081,728,7273,6993,2015,0
6082,728,7273,6993,2016,0
6083,728,7273,6993,2017,0
6084,728,7273,6993,2018,0
6085,728,7273,6993,2019,0
6086,728,7273,6993,2020,0
6087,728,7273,6993,2021,0
6088,724,7273,6993,1990,0
6089,724,7273,6993,1991,0
6090,724,7273,6993,1992,0
6091,724,7273,6993,1993,0
6092,724,7273,6993,1994,0
6093,724,7273,6993,1995,0
6094,724,7273,6993,1996,0
6095,724,7273,6993,1997,0
6096,724,7273,6993,1998,0
6097,724,7273,6993,1999,0
6098,724,7273,6993,2000,0
6099,724,7273,6993,2001,0
6100,724,7273,6993,2002,0
6101,724,7273,6993,2003,0
6102,724,7273,6993,2004,0
6103,724,7273,6993,2005,0
6104,724,7273,6993,2006,0
6105,724,7273,6993,2007,0
6106,724,7273,6993,2008,0
6107,724,7273,6993,2009,0
6108,724,7273,6993,2010,0
6109,724,7273,6993,2011,0
6110,724,7273,6993,2012,0
6111,724,7273,6993,2013,0
6112,724,7273,6993,2014,0
6113,724,7273,6993,2015,0
6114,724,7273,6993,2016,0
6115,724,7273,6993,2017,0
6116,724,7273,6993,2018,0
6117,724,7273,6993,2019,0
6118,724,7273,6993,2020,0
6119,724,7273,6993,2021,0
6120,144,7273,6993,1990,0
6121,144,7273,6993,1991,0
6122,144,7273,6993,1992,0
6123,144,7273,6993,1993,0
6124,144,7273,6993,1994,0
6125,144,7273,6993,1995,0
6126,144,7273,6993,1996,0
6127,144,7273,6993,1997,0
6128,144,7273,6993,1998,0
6129,144,7273,6993,1999,0
6130,144,7273,6993,2000,0
6131,144,7273,6993,2001,0
6132,144,7273,6993,2002,0
6133,144,7273,6993,2003,0
6134,144,7273,6993,2004,0
6135,144,7273,6993,2005,0
6136,144,7273,6993,2006,0
6137,144,7273,6993,2007,0
6138,144,7273,6993,2008,0
6139,144,7273,6993,2009,0
6140,144,7273,6993,2010,0
6141,144,7273,6993,2011,0
6142,144,7273,6993,2012,0
6143,144,7273,6993,2013,0
6144,144,7273,6993,2014,0
6145,144,7273,6993,2015,0
6146,144,7273,6993,2016,0
6147,144,7273,6993,2017,0
6148,144,7273,6993,2018,0
6149,144,7273,6993,2019,0
6150,144,7273,6993,2020,0
6151,144,7273,6993,2021,0
6152,729,7273,6993,2012,0
6153,729,7273,6993,2013,0
6154,729,7273,6993,2014,0
6155,729,7273,6993,2015,0
6156,729,7273,6993,2016,0
6157,729,7273,6993,2017,0
6158,729,7273,6993,2018,0
6159,729,7273,6993,2019,0
6160,729,7273,6993,2020,0
6161,729,7273,6993,2021,0
6162,736,7273,6993,1990,0
6163,736,7273,6993,1991,0
6164,736,7273,6993,1992,0
6165,736,7273,6993,1993,0
6166,736,7273,6993,1994,0
6167,736,7273,6993,1995,0
6168,736,7273,6993,1996,0
6169,736,7273,6993,1997,0
6170,736,7273,6993,1998,0
6171,736,7273,6993,1999,0
6172,736,7273,6993,2000,0
6173,736,7273,6993,2001,0
6174,736,7273,6993,2002,0
6175,736,7273,6993,2003,0
6176,736,7273,6993,2004,0
6177,736,7273,6993,2005,0
6178,736,7273,6993,2006,0
6179,736,7273,6993,2007,0
6180,736,7273,6993,2008,0
6181,736,7273,6993,2009,0
6182,736,7273,6993,2010,0
6183,736,7273,6993,2011,0
6184,740,7273,6993,1990,0
6185,740,7273,6993,1991,0
6186,740,7273,6993,1992,0
6187,740,7273,6993,1993,0
6188,740,7273,6993,1994,0
6189,740,7273,6993,1995,0
6190,740,7273,6993,1996,0
6191,740,7273,6993,1997,0
6192,740,7273,6993,1998,0
6193,740,7273,6993,1999,0
6194,740,7273,6993,2000,0
6195,740,7273,6993,2001,0
6196,740,7273,6993,2002,0
6197,740,7273,6993,2003,0
6198,740,7273,6993,2004,0
6199,740,7273,6993,2005,0
6200,740,7273,6993,2006,0
6201,740,7273,6993,2007,0
6202,740,7273,6993,2008,0
6203,740,7273,6993,2009,0
6204,740,7273,6993,2010,0
6205,740,7273,6993,2011,0
6206,740,7273,6993,2012,0
6207,740,7273,6993,2013,0
6208,740,7273,6993,2014,0
6209,740,7273,6993,2015,0
6210,740,7273,6993,2016,0
6211,740,7273,6993,2017,0
6212,740,7273,6993,2018,0
6213,740,7273,6993,2019,0
6214,740,7273,6993,2020,0
6215,740,7273,6993,2021,0
6216,744,7273,6993,1990,0
6217,744,7273,6993,1991,0
6218,744,7273,6993,1992,0
6219,744,7273,6993,1993,0
6220,744,7273,6993,1994,0
6221,744,7273,6993,1995,0
6222,744,7273,6993,1996,0
6223,744,7273,6993,1997,0
6224,744,7273,6993,1998,0
6225,744,7273,6993,1999,0
6226,744,7273,6993,2000,0
6227,744,7273,6993,2001,0
6228,744,7273,6993,2002,0
6229,744,7273,6993,2003,0
6230,744,7273,6993,2004,0
6231,744,7273,6993,2005,0
6232,744,7273,6993,2006,0
6233,744,7273,6993,2007,0
6234,744,7273,6993,2008,0
6235,744,7273,6993,2009,0
6236,744,7273,6993,2010,0
6237,744,7273,6993,2011,0
6238,744,7273,6993,2012,0
6239,744,7273,6993,2013,0
6240,744,7273,6993,2014,0
6241,744,7273,6993,2015,0
6242,744,7273,6993,2016,0
6243,744,7273,6993,2017,0
6244,744,7273,6993,2018,0
6245,744,7273,6993,2019,0
6246,744,7273,6993,2020,0
6247,744,7273,6993,2021,0
6248,752,7273,6993,1990,0
6249,752,7273,6993,1991,0
6250,752,7273,6993,1992,0
6251,752,7273,6993,1993,0
6252,752,7273,6993,1994,0
6253,752,7273,6993,1995,0
6254,752,7273,6993,1996,0
6255,752,7273,6993,1997,0
6256,752,7273,6993,1998,0
6257,752,7273,6993,1999,0
6258,752,7273,6993,2000,0
6259,752,7273,6993,2001,0
6260,752,7273,6993,2002,0
6261,752,7273,6993,2003,0
6262,752,7273,6993,2004,0
6263,752,7273,6993,2005,0
6264,752,7273,6993,2006,0
6265,752,7273,6993,2007,0
6266,752,7273,6993,2008,0
6267,752,7273,6993,2009,0
6268,752,7273,6993,2010,0
6269,752,7273,6993,2011,0
6270,752,7273,6993,2012,0
6271,752,7273,6993,2013,0
6272,752,7273,6993,2014,0
6273,752,7273,6993,2015,0
6274,752,7273,6993,2016,0
6275,752,7273,6993,2017,0
6276,752,7273,6993,2018,0
6277,752,7273,6993,2019,0
6278,752,7273,6993,2020,0
6279,752,7273,6993,2021,0
6280,756,7273,6993,1990,0
6281,756,7273,6993,1991,0
6282,756,7273,6993,1992,0
6283,756,7273,6993,1993,0
6284,756,7273,6993,1994,0
6285,756,7273,6993,1995,0
6286,756,7273,6993,1996,0
6287,756,7273,6993,1997,0
6288,756,7273,6993,1998,0
6289,756,7273,6993,1999,0
6290,756,7273,6993,2000,0
6291,756,7273,6993,2001,0
6292,756,7273,6993,2002,0
6293,756,7273,6993,2003,0
6294,756,7273,6993,2004,0
6295,756,7273,6993,2005,0
6296,756,7273,6993,2006,0
6297,756,7273,6993,2007,0
6298,756,7273,6993,2008,0
6299,756,7273,6993,2009,0
6300,756,7273,6993,2010,0
6301,756,7273,6993,2011,0
6302,756,7273,6993,2012,0
6303,756,7273,6993,2013,0
6304,756,7273,6993,2014,0
6305,756,7273,6993,2015,0
6306,756,7273,6993,2016,0
6307,756,7273,6993,2017,0
6308,756,7273,6993,2018,0
6309,756,7273,6993,2019,0
6310,756,7273,6993,2020,0
6311,756,7273,6993,2021,0
6312,760,7273,6993,1990,0
6313,760,7273,6993,1991,0
6314,760,7273,6993,1992,0
6315,760,7273,6993,1993,0
6316,760,7273,6993,1994,0
6317,760,7273,6993,1995,0
6318,760,7273,6993,1996,0
6319,760,7273,6993,1997,0
6320,760,7273,6993,1998,0
6321,760,7273,6993,1999,0
6322,760,7273,6993,2000,0
6323,760,7273,6993,2001,0
6324,760,7273,6993,2002,0
6325,760,7273,6993,2003,0
6326,760,7273,6993,2004,0
6327,760,7273,6993,2005,0
6328,760,7273,6993,2006,0
6329,760,7273,6993,2007,0
6330,760,7273,6993,2008,0
6331,760,7273,6993,2009,0
6332,760,7273,6993,2010,0
6333,760,7273,6993,2011,0
6334,760,7273,6993,2012,0
6335,760,7273,6993,2013,0
6336,760,7273,6993,2014,0
6337,760,7273,6993,2015,0
6338,760,7273,6993,2016,0
6339,760,7273,6993,2017,0
6340,760,7273,6993,2018,0
6341,760,7273,6993,2019,0
6342,760,7273,6993,2020,0
6343,760,7273,6993,2021,0
6344,762,7273,6993,1992,0
6345,762,7273,6993,1993,0
6346,762,7273,6993,1994,0
6347,762,7273,6993,1995,0
6348,762,7273,6993,1996,0
6349,762,7273,6993,1997,0
6350,762,7273,6993,1998,0
6351,762,7273,6993,1999,0
6352,762,7273,6993,2000,0
6353,762,7273,6993,2001,0
6354,762,7273,6993,2002,0
6355,762,7273,6993,2003,0
6356,762,7273,6993,2004,0
6357,762,7273,6993,2005,0
6358,762,7273,6993,2006,0
6359,762,7273,6993,2007,0
6360,762,7273,6993,2008,0
6361,762,7273,6993,2009,0
6362,762,7273,6993,2010,0
6363,762,7273,6993,2011,0
6364,762,7273,6993,2012,0
6365,762,7273,6993,2013,0
6366,762,7273,6993,2014,0
6367,762,7273,6993,2015,0
6368,762,7273,6993,2016,0
6369,762,7273,6993,2017,0
6370,762,7273,6993,2018,0
6371,762,7273,6993,2019,0
6372,762,7273,6993,2020,0
6373,762,7273,6993,2021,0
6374,764,7273,6993,1990,111.806
6375,764,7273,6993,1991,111.806
6376,764,7273,6993,1992,111.806
6377,764,7273,6993,1993,111.806
6378,764,7273,6993,1994,111.806
